,MJD,Phase,Filter,ShiftedFilter,Wavelength,ShiftedWavelength,Flux,ShiftedFlux,Fluxerr,ShiftedFluxerr,Mag,ShiftedMag,Magerr,Nondetection
18,58367.46067130007,-81.88339120009914,g,g,4204.414142857143,4204.414142857143,1.663911025861948e-17,-3.721908054282924,1.663911025861948e-18,0.1,21.4301100609385,-9.58633814185461,0.1,True
19,58370.45162039995,-78.8924421002157,g,g,4204.414142857143,4204.414142857143,1.622927066532103e-17,-3.732739150570925,1.6229270665321029e-18,0.1,21.457187801658495,-9.613415882574605,0.1,True
20,58373.42280089995,-75.92126160021871,g,g,4204.414142857143,4204.414142857143,1.8058769971315693e-17,-3.686349987790905,1.8058769971315695e-18,0.1,21.341214894708447,-9.497442975624557,0.1,True
21,58374.43793979986,-74.90612270031124,g,g,4830.0,4830.0,1.8204734187110354e-17,-3.6828538118259253,1.8204734187110356e-18,0.1,21.332474454796,-9.48870253571211,0.1,True
22,58376.46499999985,-72.87906250031665,g,g,4204.414142857143,4204.414142857143,1.6638058277204092e-17,-3.7219355127323084,1.6638058277204093e-18,0.1,21.430178707061955,-9.586406787978065,0.1,True
23,58379.46439810004,-69.87966440012679,g,g,4204.414142857143,4204.414142857143,1.709497173521257e-17,-3.710169766803979,1.7094971735212572e-18,0.1,21.400764342241132,-9.556992423157242,0.1,True
24,58382.41864580009,-66.92541670007631,g,g,4204.414142857143,4204.414142857143,2.2162872908722914e-17,-3.5974120978402766,2.2162872908722917e-18,0.1,21.11887016983188,-9.27509825074799,0.1,True
25,58384.35212960001,-64.99193290015683,g,g,4830.0,4830.0,5.862732454790991e-17,-3.174938078223903,5.862732454790991e-18,0.1,20.062685120790945,-8.218913201707055,0.1,True
26,58385.4074074002,-63.93665509996936,g,g,4204.414142857143,4204.414142857143,6.19793349252837e-17,-3.150791242182624,6.19793349252837e-18,0.1,20.002318030687746,-8.158546111603856,0.1,True
27,58385.47762730019,-63.86643519997597,g,g,4204.414142857143,4204.414142857143,5.916185046025726e-17,-3.170996404505683,5.916185046025726e-18,0.1,20.05283093649539,-8.2090590174115,0.1,True
28,58388.38170140004,-60.96236110012978,g,g,4204.414142857143,4204.414142857143,6.92853004702386e-17,-3.1023970491602455,6.9285300470238604e-18,0.1,19.8813325481318,-8.037560629047912,0.1,True
29,58388.40769679984,-60.93636570032686,g,g,4204.414142857143,4204.414142857143,6.583009288515038e-17,-3.124613686000977,6.583009288515038e-18,0.1,19.93687414023363,-8.09310222114974,0.1,True
30,58397.37885419978,-51.96520830038935,g,g,4204.414142857143,4204.414142857143,1.8370956759926327e-17,-3.678906378912476,1.8370956759926326e-18,0.1,21.322605872512373,-9.478833953428483,0.1,True
31,58422.409317099955,-26.934745400212705,g,g,3697.5018775510202,3697.5018775510202,3.365056799150851e-17,-3.41604575475116,3.3650567991508514e-18,0.1,20.665454312109087,-8.821682393025197,0.1,True
32,58425.350243099965,-23.993819400202483,g,g,3697.5018775510202,3697.5018775510202,1.773164081775195e-17,-3.6942892284764532,1.773164081775195e-18,0.1,21.36106299642232,-9.51729107733843,0.1,True
33,58425.35775459977,-23.98630790039897,g,g,3697.5018775510202,3697.5018775510202,1.84391562441546e-17,-3.6772971095491442,1.84391562441546e-18,0.1,21.31858269910405,-9.474810780020158,0.1,True
34,58426.34353009984,-23.000532400328666,g,g,4830.0,4830.0,2.2935981657565728e-17,-3.5825208212524373,2.293598165756573e-18,0.1,21.081641978362278,-9.237870059278388,0.1,True
35,58427.30090280017,-22.043159699998796,g,g,4830.0,4830.0,5.671592267204122e-17,-3.189333152164032,5.671592267204122e-18,0.1,20.098672805641268,-8.254900886557378,0.1,True
36,58428.2972916998,-21.046770800370723,g,g,4204.414142857143,4204.414142857143,1.7672009892370743e-17,-3.6957522079045084,1.7672009892370746e-18,0.1,21.36472044499246,-9.52094852590857,0.1,True
37,58430.29956019996,-19.044502300210297,g,g,4830.0,4830.0,1.7282640708144146e-17,-3.7054280524599683,1.7282640708144146e-18,0.1,21.38891005638111,-9.54513813729722,0.1,True
38,58431.4072106001,-17.936851900070906,g,g,3697.5018775510202,3697.5018775510202,3.342111118389074e-17,-3.419017268671098,3.342111118389074e-18,0.1,20.67288309690893,-8.82911117782504,0.1,True
39,58434.279432899784,-15.064629600383341,g,g,3697.5018775510202,3697.5018775510202,3.206867999925047e-17,-3.436957069869898,3.206867999925047e-18,0.1,20.717732599905933,-8.873960680822043,0.1,True
40,58434.29142360017,-15.052638900000602,g,g,3697.5018775510202,3697.5018775510202,3.0566583840836947e-17,-3.4577912497251937,3.056658384083695e-18,0.1,20.769818049544167,-8.926046130460277,0.1,True
41,58436.22922449978,-13.114838000386953,g,g,3697.5018775510202,3697.5018775510202,5.0070101859984094e-17,-3.2434596789699945,5.007010185998409e-18,0.1,20.233989122656173,-8.390217203572282,0.1,True
42,58437.401215299964,-11.942847200203687,g,g,3697.5018775510202,3697.5018775510202,2.7791501002903834e-17,-3.4991261504709428,2.7791501002903836e-18,0.1,20.87315530140854,-9.029383382324651,0.1,True
43,58441.26822920004,-8.07583330012858,g,g,3697.5018775510202,3697.5018775510202,5.1775044139495227e-17,-3.228917676063329,5.177504413949523e-18,0.1,20.197634115389505,-8.353862196305615,0.1,True
44,58450.28943290003,0.9453703998588026,g,g,4204.414142857143,4204.414142857143,8.91581212010933e-16,-1.9928772457116537,8.915812120109331e-17,0.1,17.10753303951032,-5.2637611204264285,0.1,True
45,58464.24085649988,14.896793999709189,g,g,4204.414142857143,4204.414142857143,2.5491643527527887e-17,-3.536640317153914,2.5491643527527887e-18,0.1,20.966940718115975,-9.123168799032085,0.1,True
46,58474.11994209979,24.775879599619657,g,g,4204.414142857143,4204.414142857143,8.137339542177217e-17,-3.0325557159410934,8.137339542177218e-18,0.1,19.70672921508392,-7.862957296000031,0.1,True
47,58480.26615739986,30.922094899695367,g,g,4204.414142857143,4204.414142857143,3.437759609372104e-17,-3.406762649172485,3.437759609372104e-18,0.1,20.6422465481624,-8.79847462907851,0.1,True
48,58483.1588773001,33.8148147999309,g,g,4830.0,4830.0,3.1797902415730743e-17,-3.440639681668582,3.1797902415730746e-18,0.1,20.726939129402638,-8.883167210318748,0.1,True
49,58483.16920140013,33.82513889996335,g,g,4830.0,4830.0,2.5551195602665376e-17,-3.5356269272330607,2.5551195602665377e-18,0.1,20.96440724331384,-9.12063532422995,0.1,True
50,58488.17653940013,38.83247689995915,g,g,4830.0,4830.0,2.796139858318613e-17,-3.4964792635627795,2.7961398583186133e-18,0.1,20.86653808413814,-9.022766165054248,0.1,True
51,58490.260243100114,40.91618059994653,g,g,4204.414142857143,4204.414142857143,2.9830897515179225e-17,-3.4683718338013776,2.9830897515179228e-18,0.1,20.79626950973463,-8.952497590650738,0.1,True
52,58493.19293980021,43.84887730004266,g,g,4204.414142857143,4204.414142857143,2.1337348845823182e-17,-3.6138976962921916,2.1337348845823182e-18,0.1,21.160084165961663,-9.316312246877773,0.1,True
53,58494.17328700004,44.82922449987382,g,g,4830.0,4830.0,2.3797424800239235e-17,-3.5665081907501026,2.3797424800239235e-18,0.1,21.041610402106443,-9.197838483022553,0.1,True
